zip_code,zone,city,state,latitude,longitude
04216,4a,ANDOVER,ME,44.63,-70.75
04911,4b,ANSON,ME,44.79,-69.88
04732,3b,ASHLAND,ME,46.63,-68.4
04912,4b,ATHENS,ME,44.92,-69.67
04210,5b,AUBURN,ME,44.08,-70.24
04330,5a,AUGUSTA,ME,44.33,-69.72
04408,4b,AURORA,ME,44.85,-68.32
04003,5b,"BAILEY ISLAND",ME,43.73,-69.99
04401,5a,BANGOR,ME,44.83,-68.78
04609,6a,"BAR HARBOR",ME,44.38,-68.21
04653,5b,"BASS HARBOR",ME,44.15,-68.43
04530,5b,BATH,ME,43.93,-69.83
04915,5b,BELFAST,ME,44.42,-69.02
04917,5a,BELGRADE,ME,44.44,-69.83
04918,4b,"BELGRADE LAKES",ME,44.51,-69.84
04733,4b,BENEDICTA,ME,45.8,-68.41
04612,5b,BERNARD,ME,44.24,-68.35
03901,5b,BERWICK,ME,43.26,-70.86
04217,4b,BETHEL,ME,44.4,-70.79
04005,5b,BIDDEFORD,ME,43.46,-70.44
04920,4a,BINGHAM,ME,45.05,-69.87
04613,6a,"BIRCH HARBOR",ME,44.38,-68.04
04614,5b,"BLUE HILL",ME,44.41,-68.58
04537,5b,BOOTHBAY,ME,43.87,-69.63
04549,6a,"ISLE OF SPRINGS",ME,43.89,-69.62
04538,6a,"BOOTHBAY HARBOR",ME,43.85,-69.62
04008,5b,BOWDOINHAM,ME,44.01,-69.89
04410,4b,BRADFORD,ME,45.06,-68.93
04411,5a,BRADLEY,ME,44.92,-68.62
04412,5a,BREWER,ME,44.77,-68.73
04735,4a,BRIDGEWATER,ME,46.42,-67.84
04009,5a,BRIDGTON,ME,44.06,-70.72
04539,6a,BRISTOL,ME,43.95,-69.5
04616,5b,BROOKLIN,ME,44.26,-68.56
04921,5b,BROOKS,ME,44.55,-69.12
04617,5b,BROOKSVILLE,ME,44.34,-68.68
04642,5b,HARBORSIDE,ME,44.33,-68.79
04413,4b,BROOKTON,ME,45.52,-67.76
04010,5a,BROWNFIELD,ME,43.93,-70.9
04414,4b,BROWNVILLE,ME,45.3,-69.03
04011,5b,BRUNSWICK,ME,43.91,-69.96
04219,4b,"BRYANT POND",ME,44.37,-70.64
04220,5a,BUCKFIELD,ME,44.28,-70.36
04416,5b,BUCKSPORT,ME,44.6,-68.79
04417,4b,BURLINGTON,ME,45.2,-68.42
04922,4b,BURNHAM,ME,44.69,-69.42
04619,5a,CALAIS,ME,45.13,-67.2
04923,4b,CAMBRIDGE,ME,45.02,-69.47
04843,5b,CAMDEN,ME,44.2,-69.06
04847,5b,HOPE,ME,44.26,-69.15
04924,4b,CANAAN,ME,44.76,-69.56
04221,5a,CANTON,ME,44.44,-70.31
03902,6a,"CAPE NEDDICK",ME,43.17,-70.61
04925,4a,CARATUNK,ME,45.23,-69.99
04418,4b,GREENBUSH,ME,45.08,-68.59
04736,4a,CARIBOU,ME,46.86,-67.99
04419,5a,CARMEL,ME,44.79,-69.05
04015,5a,CASCO,ME,44,-70.52
04421,5b,CASTINE,ME,44.38,-68.8
04541,6a,CHAMBERLAIN,ME,43.88,-69.49
04422,4b,CHARLESTON,ME,45.08,-69.04
04017,5b,"CHEBEAGUE ISLAND",ME,43.73,-70.11
04622,5b,CHERRYFIELD,ME,44.6,-67.92
04927,5a,CLINTON,ME,44.63,-69.5
04623,5b,"COLUMBIA FALLS",ME,44.65,-67.72
04624,6a,COREA,ME,44.41,-67.99
04928,4b,CORINNA,ME,44.92,-69.26
04020,5a,CORNISH,ME,43.8,-70.8
04021,5b,"CUMBERLAND CENTER",ME,43.8,-70.25
04563,6a,CUSHING,ME,44.01,-69.24
04626,5b,CUTLER,ME,44.69,-67.21
04543,5b,DAMARISCOTTA,ME,44.03,-69.51
04424,4a,DANFORTH,ME,45.66,-67.86
04492,4b,WAITE,ME,45.32,-67.69
04627,5b,"DEER ISLE",ME,44.22,-68.67
04022,5a,DENMARK,ME,43.97,-70.8
04628,5b,DENNYSVILLE,ME,44.9,-67.22
04929,4b,DETROIT,ME,44.79,-69.29
04930,4b,DEXTER,ME,45.01,-69.29
04224,5a,DIXFIELD,ME,44.53,-70.45
04932,5b,DIXMONT,ME,44.68,-69.16
04426,4b,"DOVER FOXCROFT",ME,45.21,-69.18
04342,5b,DRESDEN,ME,44.1,-69.72
04225,4b,DRYDEN,ME,44.62,-70.25
04739,3b,"EAGLE LAKE",ME,47.04,-68.59
04226,4b,"EAST ANDOVER",ME,44.6,-70.72
04024,4b,"EAST BALDWIN",ME,43.88,-70.69
04544,6a,"EAST BOOTHBAY",ME,43.82,-69.59
04427,4b,CORINTH,ME,44.98,-69.01
04428,5a,EDDINGTON,ME,44.82,-68.69
04429,5a,HOLDEN,ME,44.75,-68.67
04027,5a,LEBANON,ME,43.39,-70.85
04228,5a,"EAST LIVERMORE",ME,44.39,-70.12
04630,5b,"EAST MACHIAS",ME,44.73,-67.39
04430,4b,"EAST MILLINOCKET",ME,45.62,-68.57
04740,4a,EASTON,ME,46.64,-67.91
04631,6a,EASTPORT,ME,44.91,-67.01
04029,5a,SEBAGO,ME,43.89,-70.64
04231,5a,STONEHAM,ME,44.25,-70.81
04030,5a,"EAST WATERBORO",ME,43.6,-70.69
03903,6a,ELIOT,ME,43.15,-70.8
04605,5b,ELLSWORTH,ME,44.58,-68.49
04434,5a,ETNA,ME,44.82,-69.11
04936,4a,EUSTIS,ME,45.21,-70.47
04435,4b,EXETER,ME,44.97,-69.14
04937,5a,FAIRFIELD,ME,44.59,-69.6
04938,4b,FARMINGTON,ME,44.66,-70.14
04742,4a,"FORT FAIRFIELD",ME,46.76,-67.83
04737,3b,"CLAYTON LAKE",ME,46.61,-69.52
04743,3b,"FORT KENT",ME,47.26,-68.57
04438,5b,FRANKFORT,ME,44.6,-68.87
04634,5b,FRANKLIN,ME,44.58,-68.23
04941,6a,FREEDOM,ME,44.53,-69.29
04032,5b,FREEPORT,ME,43.85,-70.1
04547,6a,FRIENDSHIP,ME,43.98,-69.33
04037,5a,FRYEBURG,ME,44.01,-70.97
04344,5a,FARMINGDALE,ME,44.25,-69.78
04345,5a,GARDINER,ME,44.19,-69.78
04346,5a,RANDOLPH,ME,44.23,-69.75
04939,4b,GARLAND,ME,45.03,-69.16
04548,5b,GEORGETOWN,ME,43.8,-69.74
04038,5b,GORHAM,ME,43.68,-70.44
04607,5b,GOULDSBORO,ME,44.47,-68.03
04746,3b,"GRAND ISLE",ME,47.3,-68.15
04039,5b,GRAY,ME,43.88,-70.33
04236,5a,GREENE,ME,44.18,-70.14
04441,4a,GREENVILLE,ME,45.46,-69.59
04442,4a,"GREENVILLE JUNCTION",ME,45.47,-69.69
04443,4b,GUILFORD,ME,45.16,-69.38
04347,5a,HALLOWELL,ME,44.29,-69.81
04444,5a,HAMPDEN,ME,44.74,-68.83
04640,5b,HANCOCK,ME,44.52,-68.25
04237,4b,HANOVER,ME,44.49,-70.69
04942,4a,HARMONY,ME,44.97,-69.54
04643,5b,HARRINGTON,ME,44.61,-67.81
04040,5a,HARRISON,ME,44.11,-70.67
04943,4b,HARTLAND,ME,44.88,-69.45
04238,5a,HEBRON,ME,44.19,-70.4
04041,5a,HIRAM,ME,43.87,-70.8
04042,5a,"HOLLIS CENTER",ME,43.59,-70.6
04730,4a,HOULTON,ME,46.11,-67.83
04448,4b,HOWLAND,ME,45.25,-68.66
04449,5a,HUDSON,ME,45,-68.88
04747,4b,"ISLAND FALLS",ME,46,-68.27
04848,5b,ISLESBORO,ME,44.3,-68.9
04945,4a,JACKMAN,ME,45.62,-70.25
04239,4b,JAY,ME,44.5,-70.21
04348,5a,JEFFERSON,ME,44.2,-69.45
04648,5b,JONESBORO,ME,44.66,-67.57
04649,5b,JONESPORT,ME,44.53,-67.59
04450,5a,KENDUSKEAG,ME,44.91,-68.93
04043,5b,KENNEBUNK,ME,43.38,-70.54
04046,5b,KENNEBUNKPORT,ME,43.35,-70.46
04349,5a,"KENTS HILL",ME,44.43,-70.07
04047,5a,PARSONSFIELD,ME,43.72,-70.92
04947,4a,KINGFIELD,ME,44.95,-70.15
04451,4b,KINGMAN,ME,45.54,-68.2
03904,6a,KITTERY,ME,43.09,-70.73
03905,6a,"KITTERY POINT",ME,43.08,-70.69
04453,4b,LAGRANGE,ME,45.16,-68.84
04455,4b,LEE,ME,45.36,-68.28
04263,5a,LEEDS,ME,44.3,-70.12
04456,5a,LEVANT,ME,44.86,-68.93
04240,5b,LEWISTON,ME,44.08,-70.17
04949,6a,LIBERTY,ME,44.38,-69.3
04048,5a,LIMERICK,ME,43.68,-70.79
04750,4a,LIMESTONE,ME,46.91,-67.83
04049,5a,LIMINGTON,ME,43.73,-70.71
04457,4b,LINCOLN,ME,45.36,-68.5
04849,5b,LINCOLNVILLE,ME,44.28,-69
04222,5b,DURHAM,ME,43.92,-70.12
04250,5a,LISBON,ME,44.01,-70.12
04252,5a,"LISBON FALLS",ME,44,-70.05
04350,5a,LITCHFIELD,ME,44.13,-69.96
04650,5b,"LITTLE DEER ISLE",ME,44.28,-68.71
04253,5a,LIVERMORE,ME,44.33,-70.24
04254,5a,"LIVERMORE FALLS",ME,44.47,-70.18
04255,5a,GREENWOOD,ME,44.4,-70.7
04050,5b,"LONG ISLAND",ME,43.69,-70.15
04051,5a,LOVELL,ME,44.12,-70.89
04652,6a,LUBEC,ME,44.79,-67.11
04654,5b,MACHIAS,ME,44.7,-67.47
04686,5a,WESLEY,ME,44.95,-67.66
04655,5b,MACHIASPORT,ME,44.69,-67.39
04756,4a,MADAWASKA,ME,47.34,-68.33
04950,4b,MADISON,ME,44.79,-69.88
04351,5b,MANCHESTER,ME,44.32,-69.86
04757,4a,MAPLETON,ME,46.68,-68.16
04758,4a,"MARS HILL",ME,46.51,-67.86
04459,4b,MATTAWAMKEAG,ME,45.51,-68.35
04256,5a,"MECHANIC FALLS",ME,44.11,-70.39
04657,5a,MEDDYBEMPS,ME,45.03,-67.35
04551,6a,BREMEN,ME,44,-69.42
04460,4b,MEDWAY,ME,45.6,-68.53
04257,5a,MEXICO,ME,44.56,-70.54
04658,5b,MILBRIDGE,ME,44.52,-67.88
04461,5a,MILFORD,ME,44.94,-68.64
04462,4b,MILLINOCKET,ME,45.65,-68.69
04463,4b,MILO,ME,45.25,-68.98
04258,5a,MINOT,ME,44.08,-70.32
04259,5b,MONMOUTH,ME,44.23,-70.01
04951,5a,MONROE,ME,44.61,-69.01
04464,4b,MONSON,ME,45.28,-69.5
04760,4a,MONTICELLO,ME,46.3,-67.84
04952,5a,MORRILL,ME,44.44,-69.14
04660,5b,"MOUNT DESERT",ME,44.31,-68.36
04352,5a,"MOUNT VERNON",ME,44.5,-69.98
04055,5a,NAPLES,ME,43.97,-70.6
04553,5b,NEWCASTLE,ME,44.03,-69.53
04260,5b,"NEW GLOUCESTER",ME,43.96,-70.28
04554,6a,"NEW HARBOR",ME,43.85,-69.5
04558,6a,PEMAQUID,ME,43.89,-69.52
04953,4b,NEWPORT,ME,44.83,-69.26
04261,4b,NEWRY,ME,44.48,-70.78
04955,4b,"NEW SHARON",ME,44.63,-70.01
04762,4a,"NEW SWEDEN",ME,46.94,-68.12
04956,4b,"NEW VINEYARD",ME,44.8,-70.12
04555,5b,NOBLEBORO,ME,44.07,-69.48
04957,4b,NORRIDGEWOCK,ME,44.71,-69.79
04958,4b,"NORTH ANSON",ME,44.95,-69.94
03906,5b,"NORTH BERWICK",ME,43.3,-70.73
04556,5b,EDGECOMB,ME,43.95,-69.63
04853,5b,"NORTH HAVEN",ME,44.15,-68.86
04265,5a,"NORTH MONMOUTH",ME,44.27,-70.05
04961,4b,"NEW PORTLAND",ME,45.01,-70.08
04664,5b,SULLIVAN,ME,44.53,-68.15
04962,5a,"NORTH VASSALBORO",ME,44.48,-69.56
04061,5a,"NORTH WATERBORO",ME,43.63,-70.73
04353,5a,WHITEFIELD,ME,44.17,-69.62
04062,5b,WINDHAM,ME,43.79,-70.4
04268,5a,NORWAY,ME,44.21,-70.55
04763,4a,OAKFIELD,ME,46.09,-68.15
04963,5a,OAKLAND,ME,44.55,-69.71
03907,5b,OGUNQUIT,ME,43.24,-70.59
04064,6a,"OLD ORCHARD BEACH",ME,43.52,-70.38
04468,5a,"OLD TOWN",ME,44.95,-68.73
04471,4b,ORIENT,ME,45.81,-67.84
04472,5b,ORLAND,ME,44.57,-68.73
04473,5a,ORONO,ME,44.88,-68.68
04474,5a,ORRINGTON,ME,44.73,-68.82
04066,5b,"ORRS ISLAND",ME,43.77,-69.96
04854,6a,"OWLS HEAD",ME,44.08,-69.05
04764,4a,OXBOW,ME,46.41,-68.49
04270,5a,OXFORD,ME,44.14,-70.5
04354,5a,PALERMO,ME,44.4,-69.47
04965,4b,PALMYRA,ME,44.84,-69.35
04475,4b,PASSADUMKEAG,ME,45.18,-68.61
04765,4b,PATTEN,ME,45.99,-68.44
04666,5b,PEMBROKE,ME,44.95,-67.16
04476,5b,PENOBSCOT,ME,44.46,-68.71
04766,4a,PERHAM,ME,46.84,-68.19
04667,5b,PERRY,ME,44.97,-67.07
04966,4b,PHILLIPS,ME,44.82,-70.34
04562,5b,PHIPPSBURG,ME,43.82,-69.81
04967,4b,PITTSFIELD,ME,44.77,-69.38
04969,4b,PLYMOUTH,ME,44.76,-69.21
04274,5a,POLAND,ME,44.06,-70.39
04768,3b,PORTAGE,ME,46.76,-68.47
04068,4b,PORTER,ME,43.79,-70.93
04101,5b,PORTLAND,ME,43.66,-70.25
04102,5b,PORTLAND,ME,43.66,-70.25
04103,5b,PORTLAND,ME,43.66,-70.25
04105,5b,FALMOUTH,ME,43.72,-70.24
04106,5b,"SOUTH PORTLAND",ME,43.63,-70.28
04107,5b,"CAPE ELIZABETH",ME,43.56,-70.2
04108,5b,"PEAKS ISLAND",ME,43.66,-70.18
04109,5b,PORTLAND,ME,43.66,-70.25
04110,5b,"CUMBERLAND FORESIDE",ME,43.75,-70.2
04069,5b,POWNAL,ME,43.89,-70.18
04769,4a,"PRESQUE ISLE",ME,46.68,-67.98
04668,5a,PRINCETON,ME,45.22,-67.57
04669,5b,"PROSPECT HARBOR",ME,44.42,-68.03
04970,4a,RANGELEY,ME,44.96,-70.64
04071,5a,RAYMOND,ME,43.9,-70.47
04355,5a,READFIELD,ME,44.38,-69.96
04357,5b,RICHMOND,ME,44.08,-69.79
04671,5b,ROBBINSTON,ME,45.06,-67.16
04841,6a,ROCKLAND,ME,44.12,-69.13
04856,5b,ROCKPORT,ME,44.18,-69.07
04478,4a,ROCKWOOD,ME,45.67,-69.74
04564,6a,"ROUND POND",ME,43.91,-69.46
04275,5a,ROXBURY,ME,44.66,-70.59
04276,5a,RUMFORD,ME,44.54,-70.56
04280,5b,SABATTUS,ME,44.11,-70.1
04072,5b,SACO,ME,43.53,-70.45
04772,3b,"SAINT AGATHA",ME,47.24,-68.31
04971,4b,"SAINT ALBANS",ME,44.91,-69.41
04773,3b,"SAINT DAVID",ME,47.31,-68.22
04774,4a,"SAINT FRANCIS",ME,47.17,-68.89
04073,5b,SANFORD,ME,43.44,-70.78
04479,4b,SANGERVILLE,ME,45.16,-69.35
04074,6a,SCARBOROUGH,ME,43.59,-70.33
04674,5b,"SEAL COVE",ME,44.3,-68.41
04973,5a,SEARSMONT,ME,44.36,-69.19
04974,5b,SEARSPORT,ME,44.46,-68.91
04673,5b,SARGENTVILLE,ME,44.32,-68.7
04676,5b,SEDGWICK,ME,44.3,-68.61
04076,5a,SHAPLEIGH,ME,43.54,-70.84
04776,4b,SHERMAN,ME,45.81,-68.31
04777,4b,STACYVILLE,ME,45.89,-68.43
04779,3b,SINCLAIR,ME,47.16,-68.3
04976,4b,SKOWHEGAN,ME,44.77,-69.71
04978,5a,SMITHFIELD,ME,44.63,-69.8
04780,4a,"SMYRNA MILLS",ME,46.12,-68.16
04781,3b,WALLAGRASS,ME,47.15,-68.57
04979,4b,SOLON,ME,44.94,-69.85
04677,5b,SORRENTO,ME,44.49,-68.18
03908,5b,"SOUTH BERWICK",ME,43.23,-70.81
04568,6a,"SOUTH BRISTOL",ME,43.86,-69.56
04358,5a,"SOUTH CHINA",ME,44.39,-69.58
04013,5b,"BUSTINS ISLAND",ME,43.79,-70.07
04079,5b,HARPSWELL,ME,43.8,-69.98
04281,5a,"SOUTH PARIS",ME,44.21,-70.51
04858,6a,"SOUTH THOMASTON",ME,44.05,-69.12
04679,5b,"SOUTHWEST HARBOR",ME,44.27,-68.33
04487,4b,SPRINGFIELD,ME,45.39,-68.13
04083,5b,SPRINGVALE,ME,43.46,-70.8
04859,6a,"SPRUCE HEAD",ME,44.01,-69.17
04084,5a,STANDISH,ME,43.73,-70.55
04085,5a,"STEEP FALLS",ME,43.76,-70.64
04488,4b,STETSON,ME,44.89,-69.14
04680,5b,STEUBEN,ME,44.51,-67.96
04783,4a,STOCKHOLM,ME,47.04,-68.14
04981,5b,"STOCKTON SPRINGS",ME,44.48,-68.85
04681,5b,STONINGTON,ME,44.18,-68.67
04982,4a,STRATTON,ME,45.14,-70.44
04983,4b,STRONG,ME,44.8,-70.22
04683,5b,SUNSET,ME,44.22,-68.7
04684,5b,SURRY,ME,44.49,-68.5
04685,5b,"SWANS ISLAND",ME,44.14,-68.45
04984,4b,TEMPLE,ME,44.68,-70.22
04860,6a,"TENANTS HARBOR",ME,43.95,-69.23
04861,5b,THOMASTON,ME,44.08,-69.18
04986,5a,THORNDIKE,ME,44.57,-69.27
04490,4b,TOPSFIELD,ME,45.41,-67.73
04086,5b,TOPSHAM,ME,43.93,-69.94
04571,6a,TREVETT,ME,43.89,-69.67
04987,5a,TROY,ME,44.66,-69.24
04282,5a,TURNER,ME,44.25,-70.25
04862,5a,UNION,ME,44.21,-69.27
04988,5a,UNITY,ME,44.61,-69.33
04745,3b,FRENCHVILLE,ME,47.28,-68.38
04785,3b,"VAN BUREN",ME,47.16,-67.95
04989,5a,VASSALBORO,ME,44.45,-69.67
04360,4b,VIENNA,ME,44.53,-69.98
04863,6a,VINALHAVEN,ME,44.04,-68.83
04572,5b,WALDOBORO,ME,44.09,-69.38
04573,6a,WALPOLE,ME,43.94,-69.55
04864,5b,WARREN,ME,44.12,-69.24
04786,4a,WASHBURN,ME,46.79,-68.15
04574,5b,WASHINGTON,ME,44.27,-69.36
04087,5a,WATERBORO,ME,43.53,-70.71
04088,5a,WATERFORD,ME,44.18,-70.71
04901,5a,WATERVILLE,ME,44.56,-69.55
04284,5a,WAYNE,ME,44.34,-70.06
04285,4b,WELD,ME,44.69,-70.42
04090,5b,WELLS,ME,43.32,-70.58
04091,4b,"WEST BALDWIN",ME,43.83,-70.77
04287,5a,BOWDOIN,ME,44.04,-70.02
04092,5b,WESTBROOK,ME,43.69,-70.35
04093,5a,BUXTON,ME,43.66,-70.6
04493,4b,"WEST ENFIELD",ME,45.26,-68.58
04787,4a,WESTFIELD,ME,46.57,-67.92
04985,4a,"WEST FORKS",ME,45.42,-69.97
04095,5a,"WEST NEWFIELD",ME,43.64,-70.92
04289,5a,"WEST PARIS",ME,44.32,-70.57
04290,5a,PERU,ME,44.5,-70.4
04576,6a,SOUTHPORT,ME,43.84,-69.65
04292,5a,SUMNER,ME,44.39,-70.43
04691,5b,WHITING,ME,44.79,-67.17
04294,4b,WILTON,ME,44.59,-70.23
04363,5a,WINDSOR,ME,44.31,-69.58
04495,4b,WINN,ME,45.48,-68.37
04693,5b,"WINTER HARBOR",ME,44.39,-68.08
04496,5b,WINTERPORT,ME,44.65,-68.85
04364,5a,WINTHROP,ME,44.31,-69.96
04578,5b,WISCASSET,ME,44.01,-69.67
04694,5a,BAILEYVILLE,ME,45.09,-67.46
04579,5b,WOOLWICH,ME,43.96,-69.78
04497,4b,WYTOPITLOCK,ME,45.64,-68.07
04096,5b,YARMOUTH,ME,43.79,-70.2
04097,5b,"NORTH YARMOUTH",ME,43.84,-70.21
03909,6a,YORK,ME,43.14,-70.65
03601,5a,ACWORTH,NH,43.21,-72.29
03602,5b,ALSTEAD,NH,43.15,-72.36
03607,5a,"SOUTH ACWORTH",NH,43.18,-72.32
03809,5a,ALTON,NH,43.45,-71.21
03810,5a,"ALTON BAY",NH,43.48,-71.24
03031,5b,AMHERST,NH,42.86,-71.61
03216,5a,ANDOVER,NH,43.43,-71.82
03440,5b,ANTRIM,NH,43.03,-71.94
03217,5a,ASHLAND,NH,43.69,-71.63
03441,5b,ASHUELOT,NH,42.81,-72.44
03811,6a,ATKINSON,NH,42.83,-71.14
03032,5b,AUBURN,NH,43,-71.34
03218,5a,BARNSTEAD,NH,43.33,-71.29
03825,5b,BARRINGTON,NH,43.22,-71.04
03812,5a,BARTLETT,NH,44.08,-71.27
03740,4b,BATH,NH,44.16,-71.96
03220,5a,BELMONT,NH,43.44,-71.47
03442,5b,BENNINGTON,NH,43,-71.93
03570,4b,BERLIN,NH,44.48,-71.25
03574,4b,BETHLEHEM,NH,44.28,-71.68
03221,5b,BRADFORD,NH,43.27,-71.96
03222,5a,BRISTOL,NH,43.6,-71.74
03033,5b,BROOKLINE,NH,42.73,-71.66
03223,5a,CAMPTON,NH,43.86,-71.63
03285,5a,THORNTON,NH,43.93,-71.62
03741,4b,CANAAN,NH,43.64,-72.01
03034,5b,CANDIA,NH,43.07,-71.27
03224,5a,CANTERBURY,NH,43.33,-71.56
03225,5a,"CENTER BARNSTEAD",NH,43.33,-71.23
03813,5a,"CENTER CONWAY",NH,43.97,-71.04
03226,5a,"CENTER HARBOR",NH,43.7,-71.22
03814,5a,"CENTER OSSIPEE",NH,43.76,-71.12
03227,5a,"CENTER SANDWICH",NH,43.83,-71.47
03603,5a,CHARLESTOWN,NH,43.23,-72.42
03036,5b,CHESTER,NH,42.95,-71.25
03443,5a,CHESTERFIELD,NH,42.88,-72.46
03817,5a,CHOCORUA,NH,43.89,-71.24
03743,5a,CLAREMONT,NH,43.37,-72.33
03576,3b,COLEBROOK,NH,44.89,-71.49
03301,5b,CONCORD,NH,43.23,-71.56
03303,5b,CONCORD,NH,43.23,-71.56
03304,5b,BOW,NH,43.13,-71.54
03307,5b,LOUDON,NH,43.28,-71.46
03229,5a,CONTOOCOOK,NH,43.22,-71.71
03818,5a,CONWAY,NH,43.97,-71.12
03745,5a,CORNISH,NH,43.48,-72.32
03230,5a,DANBURY,NH,43.52,-71.86
03819,6a,DANVILLE,NH,42.91,-71.12
03037,5b,DEERFIELD,NH,43.14,-71.21
03038,5b,DERRY,NH,42.89,-71.28
03820,5b,DOVER,NH,43.19,-70.87
03823,5b,MADBURY,NH,43.17,-70.93
03444,5b,DUBLIN,NH,42.91,-72.06
03824,5b,DURHAM,NH,43.13,-70.92
03861,5b,LEE,NH,43.1,-71.01
03826,6a,"EAST HAMPSTEAD",NH,42.88,-71.13
03827,6a,"EAST KINGSTON",NH,42.92,-71.01
03605,6a,LEMPSTER,NH,43.23,-72.21
03445,5b,SULLIVAN,NH,43.01,-72.21
03457,5b,NELSON,NH,42.99,-72.12
03446,5b,SWANZEY,NH,42.86,-72.28
03830,5a,"EAST WAKEFIELD",NH,43.64,-71
03233,5a,ELKINS,NH,43.4,-71.94
03748,4b,ENFIELD,NH,43.64,-72.14
03042,5b,EPPING,NH,43.03,-71.07
03234,5b,EPSOM,NH,43.22,-71.33
03258,5b,CHICHESTER,NH,43.25,-71.39
03579,4a,ERROL,NH,44.78,-71.13
03750,5a,ETNA,NH,43.71,-72.19
03833,6a,EXETER,NH,42.97,-70.94
03835,5a,FARMINGTON,NH,43.4,-71.07
03447,5b,FITZWILLIAM,NH,42.78,-72.15
03043,5b,FRANCESTOWN,NH,42.98,-71.8
03580,4b,FRANCONIA,NH,44.22,-71.74
03235,5a,FRANKLIN,NH,43.45,-71.66
03836,5a,FREEDOM,NH,43.81,-71.03
03044,5b,FREMONT,NH,42.99,-71.14
03237,5b,GILMANTON,NH,43.42,-71.41
03837,5a,"GILMANTON IRON WORKS",NH,43.43,-71.34
03448,5b,GILSUM,NH,43.05,-72.26
03838,5a,GLEN,NH,44.1,-71.17
03045,5b,GOFFSTOWN,NH,43.01,-71.6
03046,5b,DUNBARTON,NH,43.1,-71.59
03581,5a,GORHAM,NH,44.39,-71.18
03593,4b,RANDOLPH,NH,44.37,-71.25
03752,5b,GOSHEN,NH,43.3,-72.14
03240,4b,GRAFTON,NH,43.55,-71.94
03753,5b,GRANTHAM,NH,43.48,-72.13
03047,5b,GREENFIELD,NH,42.95,-71.85
03840,6a,GREENLAND,NH,43.03,-70.83
03048,5b,GREENVILLE,NH,42.76,-71.79
03582,4a,GROVETON,NH,44.59,-71.51
03841,6a,HAMPSTEAD,NH,42.87,-71.18
03842,6a,HAMPTON,NH,42.94,-70.82
03844,6a,"HAMPTON FALLS",NH,42.91,-70.86
03449,5b,HANCOCK,NH,42.96,-71.98
03755,5a,HANOVER,NH,43.7,-72.27
03450,5b,HARRISVILLE,NH,42.95,-72.1
03765,4b,HAVERHILL,NH,44.03,-72.06
03241,5a,HEBRON,NH,43.69,-71.8
03242,5a,HENNIKER,NH,43.17,-71.81
03243,5b,HILL,NH,43.52,-71.7
03244,5b,HILLSBOROUGH,NH,43.12,-71.92
03451,5b,HINSDALE,NH,42.78,-72.48
03245,5a,HOLDERNESS,NH,43.73,-71.58
03049,5b,HOLLIS,NH,42.73,-71.58
03051,5b,HUDSON,NH,42.76,-71.43
03052,5b,LITCHFIELD,NH,42.83,-71.46
03845,5a,INTERVALE,NH,44.15,-71.06
03846,5a,JACKSON,NH,44.14,-71.18
03452,5b,JAFFREY,NH,42.81,-72.02
03583,4b,JEFFERSON,NH,44.41,-71.47
03431,5b,KEENE,NH,42.95,-72.29
03848,6a,KINGSTON,NH,42.93,-71.05
03246,5b,LACONIA,NH,43.56,-71.48
03249,5b,GILFORD,NH,43.53,-71.38
03584,4a,LANCASTER,NH,44.48,-71.56
03766,5a,LEBANON,NH,43.63,-72.25
03784,5a,"WEST LEBANON",NH,43.62,-72.29
03251,5a,LINCOLN,NH,44.04,-71.67
03585,4b,LISBON,NH,44.21,-71.9
03586,4b,"SUGAR HILL",NH,44.23,-71.78
03561,4b,LITTLETON,NH,44.31,-71.76
03053,5b,LONDONDERRY,NH,42.85,-71.36
03768,5a,LYME,NH,43.8,-72.15
03849,5a,MADISON,NH,43.89,-71.14
03101,5b,MANCHESTER,NH,42.99,-71.45
03102,5b,MANCHESTER,NH,42.99,-71.45
03103,5b,MANCHESTER,NH,42.99,-71.45
03104,5b,MANCHESTER,NH,42.99,-71.45
03106,5b,HOOKSETT,NH,43.09,-71.45
03109,5b,MANCHESTER,NH,42.99,-71.45
03110,5b,BEDFORD,NH,42.95,-71.5
03455,5b,MARLBOROUGH,NH,42.9,-72.21
03456,5b,MARLOW,NH,43.11,-72.2
03464,5b,STODDARD,NH,43.08,-72.1
03253,5b,MEREDITH,NH,43.65,-71.5
03770,5a,MERIDEN,NH,43.52,-72.27
03054,5b,MERRIMACK,NH,42.86,-71.48
03588,4a,MILAN,NH,44.57,-71.18
03055,5b,MILFORD,NH,42.83,-71.66
03851,5a,MILTON,NH,43.4,-70.98
03852,5a,"MILTON MILLS",NH,43.5,-70.97
03853,5a,"MIRROR LAKE",NH,43.63,-71.28
03771,4b,MONROE,NH,44.28,-72.01
03057,5b,"MONT VERNON",NH,42.9,-71.66
03254,5a,MOULTONBOROUGH,NH,43.75,-71.39
03060,5b,NASHUA,NH,42.74,-71.49
03062,5b,NASHUA,NH,42.74,-71.49
03063,5b,NASHUA,NH,42.74,-71.49
03064,5b,NASHUA,NH,42.74,-71.49
03070,5b,"NEW BOSTON",NH,42.96,-71.68
03255,6a,NEWBURY,NH,43.32,-72.03
03855,5a,"NEW DURHAM",NH,43.43,-71.17
03856,6a,NEWFIELDS,NH,43.03,-70.93
